133582,-240,18.75,-576
133617,-237,22.5,-575.25
133652,-234,20.25,-576
133687,-237.75,24,-570.75
133722,-237.75,20.25,-585.75
133757,-240.75,17.25,-577.5
133792,-237,24.75,-576.75
133827,-241.5,18,-579
133862,-240,15.75,-579
133897,-234.75,18.75,-579
133932,-234.75,21,-580.5
133967,-240.75,15,-573
134002,-237,18.75,-574.5
134037,-240,19.5,-573.75
134072,-241.5,16.5,-577.5
134107,-241.5,20.25,-576.75
134142,-239.25,23.25,-574.5
134178,-237,24,-575.25
134213,-237.75,15.75,-580.5
134248,-237,12,-576
134283,-240,17.25,-577.5
134318,-237,15.75,-578.25
134353,-243.75,19.5,-576.75
134388,-235.5,20.25,-574.5
134423,-242.25,22.5,-581.25
134458,-243.75,16.5,-574.5
134493,-241.5,19.5,-579.75
134528,-242.25,24.75,-579
134563,-240,21,-574.5
134598,-243.75,19.5,-576.75
134633,-240.75,22.5,-573.75
134668,-233.25,20.25,-581.25
134703,-236.25,13.5,-573
134738,-239.25,21,-576
134773,-241.5,17.25,-582
134808,-241.5,19.5,-575.25
134843,-238.5,21,-573
134879,-236.25,21,-576
134914,-243.75,12.75,-580.5
134949,-236.25,18.75,-579
134984,-240.75,21.75,-583.5
135019,-232.5,18.75,-578.25
135054,-239.25,23.25,-579
135089,-238.5,22.5,-579.75
135124,-235.5,15,-580.5
135159,-237.75,19.5,-577.5
135194,-240,19.5,-574.5
135229,-240.75,21,-580.5
135264,-238.5,24,-577.5
135299,-241.5,19.5,-582.75
135334,-235.5,17.25,-571.5
135369,-233.25,18,-573.75
135404,-237,15,-578.25
135439,-234.75,17.25,-576
135474,-238.5,18.75,-584.25
135509,-241.5,21,-576.75
135544,-237,16.5,-576
135579,-241.5,18,-576
135615,-235.5,20.25,-573.75
135650,-243.75,18,-578.25
135685,-240,15.75,-574.5
135720,-245.25,14.25,-572.25
135755,-235.5,24,-578.25
135790,-239.25,19.5,-576.75
135825,-244.5,17.25,-578.25
135860,-236.25,18.75,-579.75
135895,-240.75,17.25,-582.75
135930,-238.5,18.75,-576
135965,-240,17.25,-572.25
136000,-236.25,18,-577.5
136035,-238.5,21,-575.25
136070,-239.25,20.25,-576
136105,-240.75,21,-577.5
136140,-240.75,22.5,-579.75
136175,-234,21,-575.25
136210,-232.5,21,-574.5
136245,-240.75,19.5,-576.75
136281,-242.25,16.5,-574.5
136316,-226.5,20.25,-579
136351,-236.25,19.5,-576
136386,-232.5,18,-579
136421,-237.75,20.25,-580.5
136456,-239.25,19.5,-574.5
136491,-236.25,18,-577.5
136526,-237,11.25,-573
136561,-237.75,15.75,-576.75
136596,-240.75,23.25,-575.25
136631,-236.25,13.5,-578.25
136666,-233.25,15,-574.5
136701,-238.5,21.75,-578.25
136736,-231.75,24,-579.75
136771,-240.75,21.75,-581.25
136806,-243,11.25,-579
136841,-242.25,22.5,-581.25
136876,-237.75,19.5,-579
136911,-238.5,18,-578.25
136946,-244.5,17.25,-576.75
136982,-236.25,21.75,-578.25
137017,-238.5,26.25,-584.25
137052,-231.75,20.25,-567
137087,-234,17.25,-576.75
137122,-237,16.5,-571.5
137157,-239.25,18.75,-573
137192,-237.75,21,-571.5
137227,-238.5,20.25,-577.5
137262,-241.5,21,-575.25
137297,-236.25,18.75,-573.75
137332,-237.75,24,-579
137367,-240.75,19.5,-574.5
137402,-236.25,21,-582.75
137437,-238.5,27,-577.5
137472,-239.25,25.5,-575.25
137507,-238.5,15.75,-576
137542,-240,17.25,-578.25
137577,-237,17.25,-573
137612,-234,20.25,-576.75
137647,-236.25,15,-579.75
137682,-237,14.25,-581.25
137718,-234.75,17.25,-577.5
137753,-236.25,16.5,-582
137788,-238.5,19.5,-574.5
137823,-235.5,20.25,-574.5
137858,-237,23.25,-579.75
137893,-243,26.25,-578.25
137928,-236.25,21,-579.75
137963,-234,21,-577.5
137998,-236.25,20.25,-575.25
138033,-240,21.75,-579.75
138068,-240,15.75,-579.75
138103,-237.75,16.5,-577.5
138138,-237,17.25,-576.75
138173,-234,22.5,-575.25
138208,-239.25,19.5,-573
138243,-240.75,20.25,-582.75
138278,-241.5,20.25,-579
138313,-238.5,21.75,-570.75
138348,-231,19.5,-577.5
138383,-233.25,17.25,-579.75
138419,-239.25,21.75,-573.75
138454,-234.75,17.25,-581.25
138489,-238.5,16.5,-577.5
138524,-237,17.25,-585.75
138559,-236.25,22.5,-576.75
138594,-237,21.75,-580.5
138629,-244.5,21.75,-573.75
138664,-240,20.25,-579.75
138699,-234,22.5,-576.75
138734,-233.25,20.25,-576.75
138769,-233.25,20.25,-576.75
138804,-237.75,17.25,-576.75
138839,-236.25,20.25,-580.5
138874,-238.5,25.5,-582
138909,-240.75,22.5,-580.5
138944,-238.5,21,-576.75
138979,-242.25,20.25,-579.75
139014,-237.75,23.25,-579.75
139049,-237.75,21.75,-575.25
139085,-241.5,17.25,-570
139120,-240.75,21.75,-574.5
139155,-243,13.5,-575.25
139190,-236.25,16.5,-579
139225,-241.5,21,-576
139260,-236.25,19.5,-577.5
139295,-233.25,16.5,-576
139330,-238.5,20.25,-575.25
139365,-236.25,15,-570
139400,-238.5,24,-575.25
139435,-237.75,17.25,-574.5
139470,-231.75,17.25,-575.25
139505,-238.5,22.5,-576.75
139540,-238.5,21,-577.5
139575,-238.5,12.75,-575.25
139610,-243,21,-579.75
139645,-239.25,15.75,-577.5
139680,-236.25,19.5,-576.75
139715,-236.25,18,-576
139750,-241.5,19.5,-577.5
139786,-240.75,19.5,-574.5
139821,-239.25,18,-577.5
139856,-233.25,18.75,-572.25
139891,-234.75,18.75,-577.5
139926,-240,19.5,-580.5
139961,-237.75,21,-576.75
139996,-234,22.5,-579
140031,-237,21,-580.5
140066,-240.75,19.5,-578.25
140101,-236.25,17.25,-573.75
140136,-236.25,21,-576
140171,-239.25,20.25,-577.5
140206,-240.75,16.5,-579
140241,-240,20.25,-574.5
140276,-236.25,20.25,-580.5
140311,-235.5,27,-572.25
140346,-234.75,21,-578.25
140381,-239.25,11.25,-577.5
140416,-236.25,15,-575.25
140451,-233.25,16.5,-576.75
140487,-231.75,16.5,-576
140522,-236.25,20.25,-581.25
140557,-233.25,21.75,-576
140592,-234,18.75,-576.75
140627,-231,22.5,-575.25
140662,-235.5,21,-577.5
140697,-238.5,16.5,-574.5
140732,-240.75,22.5,-580.5
140767,-231.75,21,-578.25
140802,-237.75,17.25,-574.5
140837,-241.5,19.5,-574.5
140872,-236.25,13.5,-573
140907,-234.75,18.75,-577.5
140942,-231.75,14.25,-575.25
140977,-242.25,22.5,-579
141012,-232.5,24.75,-577.5
141047,-234.75,15.75,-573.75
141082,-237.75,24,-571.5
141117,-230.25,16.5,-578.25
141152,-231.75,19.5,-578.25
141188,-240.75,19.5,-576.75
141223,-237,24,-577.5
141258,-238.5,18.75,-575.25
141293,-240.75,15.75,-579.75
141328,-234.75,19.5,-578.25
141363,-229.5,18.75,-576.75
141398,-235.5,17.25,-573
141433,-235.5,17.25,-577.5
141468,-237,24,-576.75
141503,-237.75,17.25,-578.25
141538,-239.25,21,-576.75
141573,-239.25,19.5,-577.5
141608,-238.5,16.5,-579.75
141643,-241.5,23.25,-576.75
141678,-237,23.25,-579
141713,-236.25,24.75,-577.5
141748,-239.25,18,-571.5
141783,-243,16.5,-572.25
141818,-234.75,18.75,-577.5
141853,-235.5,18.75,-574.5
141889,-234,15.75,-576
141924,-236.25,18,-578.25
141959,-238.5,21.75,-579
141994,-233.25,18.75,-577.5
142029,-235.5,22.5,-583.5
