Date/temp,time(ms),magx (mG),magy (mG),magz (mG),mag(mG),real mag(mG),offset mG,predicted offset,predicted scale,new offest from sphere,,new mag (mG),
,42001,85.5,318,272.25,427.2637505,,-100.2022495,,,24.24490083,,522.5420889,
,42036,93.75,324,270,432.0475234,,-95.41847657,,,7.253847147,,524.7727033,
,42071,92.25,321,277.5,434.2318649,,-93.23413509,,,5.352994587,,529.7796539,
,42106,98.25,323.25,265.5,429.6904409,,-97.7755591,,,46.84618853,,520.6215724,
,42141,99,329.25,269.25,436.6945443,,-90.77145572,,,0.13386399,,527.8318743,
,42176,96,327.75,264,431.6619771,,-95.80402287,,,32.23125963,,521.7887419,
,42211,97.5,333,262.5,435.0879221,,-92.37807785,,,12.96384174,,523.8654665,
,42246,96.75,328.5,261.75,431.0288563,,-96.43714366,,,51.65487945,,520.2788671,
,42281,98.25,328.5,259.5,430.006468,,-97.45953203,,,82.4172541,,518.3876051,
,42316,97.5,339.75,263.25,440.7231274,,-86.74287263,,,1.888565082,,528.8402507,
,42351,96.75,331.5,258.75,431.5140496,,-95.9519504,,,64.4069644,,519.440605,
,42386,95.25,336.75,264.75,438.8230708,,-88.64292916,,,0.344321279,,528.052789,
,42421,97.5,335.25,261.75,436.3620916,,-91.10390838,,,8.142526634,,524.6124887,
,42456,96.75,332.25,264,435.2546668,,-92.21133317,,,7.775225911,,524.6775908,
,42491,96.75,336,264,438.1239123,,-89.34208773,,,0.175581822,,527.0469752,
,42526,97.5,334.5,256.5,432.6531521,,-94.81284793,,,65.10653949,,519.3971377,
,42561,103.5,339.75,260.25,440.3094083,,-87.15659174,,,0.434514598,,526.8068228,
,42596,103.5,341.25,254.25,437.9576178,,-89.50838219,,,25.46671912,,522.4195439,
,42632,105.75,339,255.75,437.6209833,,-89.84501673,,,23.99959965,,522.5670614,
,42667,120.75,339.75,251.25,439.473762,,-87.99223798,,,39.37952795,,521.190689,
,42702,128.25,339.75,251.25,441.5933508,,-85.87264917,,,25.00530682,,522.4654693,
,42737,135,348.75,251.25,450.5309368,,-76.93506322,,,4.648867338,,529.6221232,
,42772,147.75,346.5,243,448.2647795,,-79.20122054,,,14.57708858,,523.6480046,
,42807,165.75,351.75,233.25,453.4387362,,-74.02726379,,,17.07690411,,523.3335789,
,42842,178.5,348,231.75,454.6144658,,-72.85153422,,,18.2902685,,523.1892877,
,42877,191.25,351.75,228.75,461.1194937,,-66.34650627,,,0.055862118,,527.2296483,
,42912,198.75,353.25,222.75,462.4983108,,-64.96768919,,,2.519733269,,525.8786332,
,42947,207,354,214.5,462.7907194,,-64.67528056,,,22.54068615,,522.7182967,
,42982,228.75,354.75,204.75,469.1446339,,-58.32136612,,,10.67610141,,524.1985696,
,43017,239.25,353.25,196.5,469.7215931,,-57.74440693,,,36.26974022,,521.4435636,
,43052,249.75,357.75,186.75,474.5900204,,-52.87597956,,,28.44976213,,522.1321682,
,43087,256.5,354,180.75,473.052653,,-54.41334701,,,81.46103068,,518.4404235,
,43122,264.75,365.25,177.75,484.8661542,,-42.59984579,,,0.623517128,,528.255631,
,43157,273,351.75,179.25,479.9871092,,-47.4788908,,,10.18459389,,524.2746689,
,43192,274.5,351,168.75,476.4743566,,-50.9916434,,,106.1406226,,517.1635429,
,43227,285,351.75,165,481.8485888,,-45.61741123,,,43.50037324,,520.8705187,
,43262,285,354,158.25,481.2318178,,-46.23418216,,,92.72563618,,517.8365848,
,43298,294.75,353.25,156,485.7974115,,-41.66858852,,,36.45474875,,521.4282232,
,43333,306,354.75,149.25,491.6900701,,-35.77592994,,,7.293076718,,524.7654303,
,43368,311.25,361.5,144.75,498.5091524,,-28.95684763,,,5.288733623,,529.7657247,
,43403,321,353.25,131.25,495.0284083,,-32.43759172,,,30.3650581,,521.9555501,
,43438,323.25,354,118.5,493.8105026,,-33.65549738,,,122.4832383,,516.3987854,
,43473,328.5,362.25,108,500.8006714,,-26.66532857,,,59.95351895,,519.7230342,
,43508,341.25,362.25,88.5,505.4788571,,-21.98714288,,,86.86412766,,518.1459073,
,43543,356.25,361.5,73.5,512.8338547,,-14.63214533,,,40.80325717,,521.0782573,
,43578,367.5,354.75,64.5,514.8437263,,-12.62227371,,,46.03696631,,520.6809454,
,43613,371.25,354.75,54.75,516.4026409,,-11.06335913,,,66.74603214,,519.2961755,
,43648,378,353.25,41.25,519.0097542,,-8.456245756,,,89.65394398,,517.9974233,
,43683,383.25,359.25,33.75,526.3840684,,-1.081931567,,,16.27376491,,523.4319245,
,43718,382.5,360,24,525.8157947,,-1.650205258,,,58.73587104,,519.8020669,
,43753,383.25,359.25,17.25,525.5841393,,-1.881860685,,,98.63091715,,517.5346901,
,43788,386.25,366.75,7.5,532.6827151,,5.216715132,,,28.96625647,,522.0839691,
,43823,390,357,11.25,528.8436087,,1.377608735,,,64.11358002,,519.4589044,
,43858,390.75,364.5,-12.75,534.5169548,,7.050954829,,,85.15039301,,518.2383029,
,43893,393,368.25,-23.25,539.071076,,11.60507602,,,54.27749516,,520.0986738,
,43928,404.25,360,-46.5,543.3049903,,15.83899031,,,77.60123335,,518.6568438,
,43964,402,363.75,-64.5,545.9654865,,18.49948655,,,123.3846988,,516.3581335,
,43999,405.75,366.75,-108,557.4967489,,30.03074887,,,98.38204532,,517.5472276,
,44034,403.5,370.5,-144,566.4084215,,38.94242155,,,84.96528662,,518.2483383,
,44069,402,373.5,-170.25,574.5357365,,47.06973649,,,41.56091411,,521.0192245,
,44104,399.75,366.75,-184.5,573.0147249,,45.54872494,,,134.1709722,,515.8827806,
,44139,396.75,370.5,-202.5,579.3850727,,51.91907273,,,73.46838542,,518.8946299,
,44174,387.75,370.5,-219.75,579.5777558,,52.11175578,,,159.1866701,,514.84908,
,44209,384,375.75,-229.5,584.2211161,,56.7551161,,,91.18109039,,517.917121,
,44244,384.75,372,-244.5,588.3849187,,60.91891865,,,61.27967572,,519.6378664,
,44279,386.25,375,-254.25,595.3630195,,67.89701951,,,2.714757188,,525.818348,
,44314,381.75,368.25,-265.5,593.1537533,,65.68775325,,,44.30976904,,520.8094417,
,44349,377.25,365.25,-272.25,591.4771234,,64.0111234,,,102.8666284,,517.3236813,
,44384,373.5,363,-297.75,599.9385906,,72.47259061,,,27.3690354,,522.2344576,
,44419,366,354,-313.5,597.9584016,,70.49240156,,,114.3701758,,516.7716007,
,44454,359.25,348,-327.75,597.9837999,,70.51779995,,,179.7073222,,514.060504,
,44489,353.25,339.75,-341.25,597.2161983,,69.75019829,,,281.3267236,,510.6932029,
,44524,353.25,343.5,-357,608.4626632,,80.99666319,,,36.27632157,,521.4430172,
,44559,351,334.5,-360,603.8967213,,76.4307213,,,141.6869752,,515.5627662,
,44594,342.75,336,-375.75,609.5585493,,82.09254928,,,62.65076773,,519.5507762,
,44630,333.75,333,-393.75,614.2614468,,86.79544678,,,26.99001997,,522.270808,
,44665,318,334.5,-402,612.0606588,,84.59465876,,,88.97982268,,518.0330883,
,44700,300.75,336,-420.75,616.7472132,,89.28121321,,,44.8614322,,520.7681323,
,44735,290.25,327.75,-435.75,617.6918224,,90.22582243,,,56.3237005,,519.9610882,
,44770,283.5,331.5,-437.25,617.6180555,,90.15205552,,,62.26286885,,519.5753176,
,44805,272.25,327,-450.75,619.8585524,,92.39255241,,,46.4049426,,520.6538827,
,44840,272.25,320.25,-460.5,623.4904771,,96.02447707,,,11.93293421,,524.0115921,
,44875,257.25,318.75,-468.75,622.4995482,,95.03354819,,,30.41412146,,521.9511001,
,44910,249,307.5,-480,622.0588798,,94.59287985,,,48.49228656,,520.5023597,
,44945,243.75,307.5,-483.75,622.8839178,,95.41791776,,,39.72431369,,521.1632773,
,44980,231,309.75,-492.75,626.1857751,,98.71977515,,,9.532467214,,524.3785306,
,45015,212.25,306.75,-505.5,628.2323416,,100.7663416,,,1.836275792,,526.1109075,
,45050,195,306.75,-507,623.8345634,,96.36856341,,,39.23869743,,521.2019201,
,45085,185.25,305.25,-517.5,628.7299699,,101.2639699,,,0.810486525,,526.5657297,
,45120,171,310.5,-516.75,626.6432897,,99.17728968,,,8.078230433,,524.6237772,
,45155,150,300,-528.75,626.1601732,,98.6941732,,,9.656732656,,524.3584716,
,45190,135.75,303,-525.75,621.8119692,,94.34596917,,,53.22606963,,520.1703801,
,45225,132.75,301.5,-526.5,621.0692896,,93.60328961,,,64.31803062,,519.4461477,
,45260,124.5,297.75,-532.5,622.6648878,,95.1988878,,,35.18383203,,521.5344039,
,45296,116.25,299.25,-536.25,625.00295,,97.53694999,,,8.189570857,,524.6042574,
,45331,104.25,297.75,-543,627.9905453,,100.5245453,,,1.347950291,,528.6270126,
,45366,95.25,288,-546.75,625.2616452,,97.79564523,,,1.893639643,,526.0899042,
,45401,85.5,281.25,-551.25,624.730642,,97.26464196,,,1.634806415,,526.1874045,
,45436,71.25,271.5,-554.25,621.2743959,,93.8083959,,,15.6098214,,523.5150733,
,45471,60.75,269.25,-560.25,624.55279,,97.08679,,,0.450069746,,528.1368724,
,45506,44.25,252.75,-561.75,617.5788917,,90.11289172,,,27.87743436,,522.1860914,
,45541,46.5,244.5,-568.5,620.5922574,,93.12625744,,,3.941966025,,525.4805615,
,45576,43.5,243.75,-570.75,622.1429699,,94.6769699,,,0.006318839,,527.5454911,
,45611,25.5,246.75,-567.75,619.5771744,,92.11117437,,,0.737337947,,526.6073162,
,45646,19.5,237.75,-566.25,614.4463972,,86.98039717,,,31.88737903,,521.8191089,
,45681,1.5,243,-568.5,618.2584411,,90.79244111,,,0.524431021,,528.1901761,
,45716,-12,236.25,-572.25,619.2157338,,91.74973381,,,14.24112144,,531.239741,
,45751,-18.75,234.75,-568.5,615.3465487,,87.8805487,,,0.240177962,,527.9560795,
,45786,-33.75,243,-564.75,615.7358403,,88.26984028,,,8.522347709,,530.385306,
,45821,-39.75,249,-560.25,614.3786495,,86.91264953,,,4.983821523,,529.6984474,
,45856,-39,248.25,-564,617.4504535,,89.98445348,,,30.15892426,,532.9577141,
,45891,-45,249.75,-559.5,614.3617115,,86.89571145,,,9.159905471,,530.4925336,
,45926,-48,249,-555,610.1884955,,82.72249547,,,1.064628849,,526.4341915,
,45962,-61.5,252,-549.75,607.8744217,,80.40842165,,,1.808027717,,526.1213708,
,45997,-78,245.25,-550.5,607.6856198,,80.21961979,,,2.129994664,,528.9254501,
,46032,-98.25,243.75,-546.75,606.6322506,,79.16625063,,,17.07976362,,531.5987671,
,46067,-90.75,252,-546.75,608.8309494,,81.36494944,,,24.31220048,,532.3967404,
,46102,-106.5,250.5,-534.75,600.0417173,,72.5757173,,,1.845282262,,526.1075883,
,46137,-105,250.5,-534,599.108713,,71.64271301,,,7.020016569,,524.8164686,
,46172,-117.75,255,-529.5,599.3832768,,71.91727679,,,0.043558642,,527.6747071,
,46207,-128.25,256.5,-529.5,602.1715391,,74.7055391,,,28.52933694,,532.8072861,
,46242,-126.75,255,-529.5,601.2161113,,73.75011131,,,16.24018465,,531.4959112,
,46277,-126.75,258,-523.5,597.2284425,,69.76244247,,,0.026293087,,527.3038486,
,46312,-133.5,261,-522,598.6879404,,71.22194042,,,7.94889474,,530.2853784,
,46347,-135,263.25,-519,597.3998347,,69.9338347,,,3.270061854,,529.2743312,
,46382,-150.75,268.5,-505.5,591.9020717,,64.43607171,,,0.069683191,,527.2020243,
,46417,-167.25,275.25,-491.25,587.4195158,,59.95351576,,,0.570550339,,526.7106522,
,46452,-189.75,269.25,-483.75,585.2475438,,57.78154378,,,7.46793251,,530.1987518,
,46487,-192,273.75,-476.25,581.9081757,,54.44217575,,,0.012677562,,527.5785947,
,46522,-207.75,270,-462,574.0244442,,46.55844417,,,10.99677901,,524.1498608,
,46557,-217.5,274.5,-456.75,575.5667316,,48.10073158,,,1.228964114,,528.5745865,
,46592,-225.75,277.5,-450,574.8646036,,47.39860362,,,8.843728279,,530.4398407,
,46627,-238.5,273,-441,570.8697312,,43.4037312,,,8.722840136,,530.4194455,
,46663,-248.25,285,-423,567.2583737,,39.79237367,,,10.51126747,,530.7081085,
,46698,-250.5,286.5,-415.5,563.4472025,,35.9812025,,,0.365024574,,528.0701726,
,46733,-258,280.5,-408.75,558.8567012,,31.39070122,,,1.742720513,,526.1458786,
,46768,-271.5,278.25,-397.5,556.0050022,,28.53900223,,,0.584568983,,528.2305711,
,46803,-285,274.5,-382.5,550.3467089,,22.8807089,,,0.392282586,,528.0923247,
,46838,-299.25,272.25,-369,547.5688313,,20.10283129,,,13.43071088,,531.1307934,
,46873,-304.5,264,-368.25,545.9160306,,18.45003063,,,14.86460731,,531.3214646,
,46908,-317.25,260.25,-356.25,543.4074783,,15.94147833,,,46.36550444,,534.275222,
,46943,-323.25,252.75,-340.5,533.2104416,,5.744441571,,,0.76492812,,528.3406017,
,46978,-327,249,-332.25,528.5073911,,1.04139115,,,1.706805078,,526.1595525,
,47013,-336,245.25,-318.75,524.0659548,,-3.400045181,,,0.506525794,,526.7542937,
,47048,-350.25,232.5,-313.5,524.4173553,,-3.048644738,,,30.08889401,,532.9513344,
,47083,-355.5,224.25,-293.25,512.507439,,-14.95856103,,,0.498364782,,526.7600504,
,47118,-369,227.25,-268.5,509.7997769,,-17.66622313,,,26.41981035,,532.6060205,
,47153,-374.25,226.5,-243,500.414141,,-27.05185901,,,7.18124737,,530.1457849,
,47188,-381.75,236.25,-231,504.8842689,,-22.58173108,,,122.9919377,,538.556173,
,47223,-380.25,243.75,-205.5,496.2200873,,-31.24591274,,,52.49571606,,534.7113927,
,47258,-381.75,237.75,-185.25,486.3904681,,-41.07553186,,,10.33996349,,530.6815814,
,47293,-380.25,240.75,-171,481.447427,,-46.01857296,,,1.38584908,,528.6432209,
,47329,-377.25,245.25,-165.75,479.518704,,-47.94729599,,,0.359120279,,526.8667335,
,47364,-380.25,253.5,-132.75,475.8937644,,-51.57223559,,,18.92348956,,531.8161137,
,47399,-379.5,254.25,-102,468.0462718,,-59.41972825,,,20.95984882,,532.0441927,
,47434,-378.75,255.75,-90.75,465.934746,,-61.53125403,,,27.53516987,,532.7133965,
,47469,-381.75,250.5,-79.5,463.4690524,,-63.99694764,,,51.3363127,,534.6309363,
,47504,-378.75,249.75,-33.75,454.9348168,,-72.53118324,,,122.7424932,,538.5449211,
,47539,-372,242.25,-13.5,444.1298374,,-83.33616257,,,34.36166365,,533.3278823,
,47574,-368.25,239.25,7.5,439.2093749,,-88.2566251,,,46.41618921,,534.2789428,
,47609,-363.75,232.5,36,433.2047005,,-94.26129954,,,87.35808895,,536.8125549,
,47644,-355.5,234,51,428.6458328,,-98.82016717,,,58.33990117,,535.1040561,
,47679,-356.25,233.25,62.25,430.3425235,,-97.12347654,,,162.9507923,,540.2312181,
,47714,-348.75,231.75,65.25,423.7831845,,-103.6828155,,,39.2756165,,533.7330261,
,47749,-348.75,235.5,74.25,427.3170661,,-100.1489339,,,137.6514204,,539.1984942,
,47784,-348.75,224.25,79.5,422.178724,,-105.287276,,,99.07179816,,537.4194817,
,47819,-334.5,219.75,98.25,412.1084505,,-115.3575495,,,17.25520856,,531.6199389,
,47854,-333,221.25,101.25,412.4222654,,-115.0437346,,,23.57978725,,532.3219023,
,47889,-334.5,220.5,111,415.7300807,,-111.7359193,,,124.3307033,,538.6163679,
,47924,-325.5,210,120.75,405.7472273,,-121.7187727,,,22.4992932,,532.209342,
,47959,-306,213.75,138.75,398.2168065,,-129.2491935,,,0.464985556,,526.7841015,
,47995,-299.25,207.75,156.75,396.586923,,-130.879077,,,8.533891027,,530.3872824,
,48030,-287.25,195,177.75,390.0418247,,-137.4241753,,,9.945118041,,530.6195881,
,48065,-273.75,188.25,192.75,384.0959353,,-143.3700647,,,1.281686688,,528.598116,
,48100,-254.25,172.5,211.5,373.003435,,-154.462565,,,13.91180517,,523.7361468,
,48135,-246,171,228.75,376.9397332,,-150.5262668,,,13.64766488,,531.1602746,
,48170,-231.75,167.25,240.75,373.6859477,,-153.7800523,,,7.687620512,,530.2386559,
,48205,-219.75,162.75,254.25,373.3907973,,-154.0752027,,,28.26172506,,532.7821758,
,48240,-197.25,144.75,269.25,363.807212,,-163.658788,,,0.923249486,,528.4268587,
,48275,-169.5,136.5,285.75,359.1873641,,-168.2786359,,,0.832991296,,526.5533164,
,48310,-157.5,126.75,291.75,354.9505247,,-172.5154753,,,8.379036129,,524.5713435,
,48345,-129.75,117,309,354.9719179,,-172.4940821,,,0.0938497,,527.159651,
,48380,-100.5,118.5,318.75,354.6040926,,-172.8619074,,,4.693634087,,525.2995203,
,48415,-74.25,117,330,357.9134847,,-169.5525153,,,0.179960499,,527.8902175,
,48450,-45,111.75,333.75,354.8268944,,-172.6391056,,,17.86144482,,523.2397197,
,48485,-15,108.75,340.5,357.7594338,,-169.7065662,,,11.46560338,,524.0799103,
,48520,15.75,99.75,345,359.4761814,,-167.9898186,,,10.62108196,,524.2069999,
,48555,69,96.75,345,364.8925355,,-162.5734645,,,25.57450706,,522.4088756,
,48590,97.5,93,346.5,371.7761423,,-155.6898577,,,2.752201268,,525.807024,
,48625,114.75,86.25,341.25,370.2137052,,-157.2522948,,,31.16977278,,521.8830104,
,48661,137.25,86.25,344.25,380.5058311,,-146.9601689,,,2.457662305,,529.0336933,
,48696,155.25,88.5,337.5,381.8914276,,-145.5745724,,,2.794429247,,525.7943454,
,48731,162,84.75,336.75,383.1802774,,-144.2857226,,,0.873314902,,526.5314868,
,48766,182.25,95.25,330,388.828529,,-138.637471,,,3.574763487,,525.5752955,
,48801,192.75,93.75,325.5,389.7330817,,-137.7329183,,,11.28157824,,524.1071939,
,48836,200.25,104.25,324,394.8976133,,-132.5683867,,,2.645635745,,525.839459,
,48871,219.75,97.5,323.25,402.8484517,,-124.6175483,,,19.1238159,,531.8390785,
,48906,230.25,102.75,314.25,402.8966214,,-124.5693786,,,0.039655871,,527.2668622,
,48941,248.25,108.75,296.25,401.5204696,,-125.9455304,,,95.3576288,,517.7008769,
,48976,259.5,113.25,296.25,409.792478,,-117.673522,,,14.81934468,,523.6164098,
,49011,265.5,114.75,291.75,410.823411,,-116.642589,,,25.80023578,,522.3866068,
,49046,267.75,124.5,284.25,409.8638493,,-117.6021507,,,100.8589853,,517.4231426,
,49081,267.75,123.75,291.75,414.876111,,-112.589889,,,8.149211295,,524.6113177,
,49116,264.75,128.25,293.25,415.3747555,,-112.0912445,,,5.400490921,,525.1421044,
,49151,255,129.75,296.25,411.8544949,,-115.6115051,,,16.12964886,,523.4498266,
,49186,232.5,135.75,303.75,405.8920731,,-121.5739269,,,35.72946636,,521.488587,
,49221,206.25,132.75,319.5,402.7925955,,-124.6734045,,,0.711789585,,526.6223238,
,49256,182.25,132.75,327,397.1984705,,-130.2675295,,,1.21894696,,526.3619407,
,49292,152.25,132.75,327.75,384.9969967,,-142.4690033,,,72.55497421,,518.9480792,
,49327,134.25,141,340.5,392.229923,,-135.236077,,,6.850365765,,530.0833203,
,49362,108.75,143.25,343.5,387.7362183,,-139.7297817,,,4.65166478,,529.6227718,
,49397,98.25,141.75,341.25,382.3580619,,-145.1079381,,,3.161215478,,525.6880193,
,49432,73.5,141.75,344.25,379.4777661,,-147.9882339,,,0.140801951,,527.0907641,
,49467,52.5,152.25,340.5,376.6650535,,-150.8009465,,,8.661066493,,524.523031,
,49502,38.25,154.5,342.75,377.9032614,,-149.5627386,,,0.073600647,,527.7372944,
,49537,10.5,155.25,336.75,370.9627677,,-156.5032323,,,16.32698293,,523.4253339,
,49572,-12,157.5,332.25,367.8862766,,-159.5797234,,,29.00199152,,522.0806503,
,49607,-31.5,156.75,331.5,368.0422021,,-159.4237979,,,7.427446872,,524.7406657,
,49642,-60.75,164.25,327,370.9415385,,-156.5244615,,,1.581242959,,528.7234748,
,49677,-76.5,165.75,318.75,367.3239374,,-160.1420626,,,5.331199733,,525.1570609,
,49712,-89.25,166.5,311.25,364.0939096,,-163.3720904,,,31.37526104,,521.8646376,
,49747,-99.75,165,309,364.2197997,,-163.2462003,,,19.65427141,,523.0326862,
,49782,-108,171.75,310.5,370.9074177,,-156.5585823,,,3.361956149,,529.2995638,
,49817,-111.75,174,307.5,370.5675546,,-156.8984454,,,0.723667909,,528.3166867,
,49852,-130.5,175.5,301.5,372.468455,,-154.997545,,,10.0622535,,530.6381055,
,49887,-138.75,178.5,294,370.8770854,,-156.5889146,,,0.1183666,,527.8100445,
,49922,-150.75,179.25,288,371.2143922,,-156.2516078,,,0.255228559,,527.9712015,
,49958,-159.75,180,285,373.0215309,,-154.4444691,,,5.6636006,,529.8458321,
,49993,-169.5,183,276.75,372.571889,,-154.894111,,,0.306552372,,528.0196717,
,50028,-194.25,185.25,257.25,371.7905156,,-155.6754844,,,6.248059597,,524.9663881,
,50063,-201.75,184.5,251.25,371.3083288,,-156.1576712,,,11.79428967,,524.0317185,
,50098,-213,189.75,245.25,376.1936004,,-151.2723996,,,0.003522493,,527.4066494,
,50133,-224.25,196.5,229.5,376.2586378,,-151.2073622,,,15.63424098,,523.5119842,
,50168,-243,195.75,219.75,381.6505273,,-145.8154727,,,0.865260561,,528.3961938,
,50203,-258,201,210.75,389.076551,,-138.389449,,,41.03897551,,533.872167,
,50238,-264,198.75,199.5,386.0023478,,-141.4636522,,,2.783257339,,529.1343097,
,50273,-276,199.5,185.25,387.6774594,,-139.7885406,,,0.583858175,,528.2301061,
,50308,-288.75,201.75,175.5,393.5478052,,-133.9181948,,,23.68581711,,532.3328077,
,50343,-291.75,194.25,164.25,387.0777538,,-140.3882462,,,6.959797454,,524.8278572,
,50378,-299.25,202.5,160.5,395.3695265,,-132.0964735,,,13.69454998,,531.1666148,
,50413,-304.5,207.75,142.5,395.2044566,,-132.2615434,,,2.818885425,,525.7870463,
,50448,-312.75,206.25,147.75,402.7178758,,-124.7481242,,,68.7728158,,535.7589377,
,50483,-310.5,201.75,138,395.1674487,,-132.2985513,,,1.327654729,,526.313761,
,50518,-327.75,204,116.25,403.175055,,-124.290945,,,5.338811929,,529.7765869,
,50553,-334.5,216,93.75,409.0663913,,-118.3996087,,,0.277139986,,527.9924409,
,50588,-349.5,216.75,81.75,419.3016516,,-108.1643484,,,82.55837646,,536.552164,
,50624,-356.25,213,70.5,421.0146227,,-106.4513773,,,83.39990254,,536.5983547,
,50659,-359.25,204,48,415.90932,,-111.55668,,,0.223788131,,526.9929375,
,50694,-369,205.5,34.5,423.7705747,,-103.6954253,,,20.92460734,,532.0403423,
,50729,-377.25,208.5,18.75,431.4410446,,-96.02495536,,,70.81203156,,535.8809885,
,50764,-374.25,213,12,430.7854019,,-96.68059809,,,21.52382508,,532.1053777,
,50799,-377.25,214.5,-1.5,433.9701171,,-93.49588294,,,17.13878988,,531.6059022,
,50834,-378,220.5,-17.25,437.9518381,,-89.51416189,,,7.600491842,,530.222899,
,50869,-381.75,223.5,-29.25,443.3293076,,-84.13669237,,,23.77486429,,532.3419475,
,50904,-386.25,228,-57.75,452.2257456,,-75.24025438,,,33.52810984,,533.2563463,
,50939,-390.75,223.5,-93,459.6594527,,-67.80654725,,,22.31273401,,532.1896357,
,50974,-390.75,231.75,-126.75,471.6557935,,-55.81020654,,,41.84762346,,533.9349739,
,51009,-387.75,235.5,-160.5,481.2177911,,-46.24820887,,,36.29826725,,533.4908043,
,51044,-384.75,234.75,-178.5,484.7704354,,-42.69556464,,,18.72240859,,531.7929399,
,51079,-383.25,231,-188.25,485.4684593,,-41.99754067,,,6.586453079,,530.0324086,
,51114,-377.25,237,-208.5,491.8930905,,-35.57290948,,,3.881567981,,529.4361695,
,51149,-380.25,234,-234.75,504.433965,,-23.03203505,,,91.71614509,,537.0428547,
,51184,-375.75,234.75,-248.25,507.8618784,,-19.60412163,,,76.86922566,,536.2335097,
,51219,-364.5,235.5,-264.75,508.3434494,,-19.12255065,,,6.53136381,,530.0216533,
,51254,-365.25,231,-281.25,515.6259545,,-11.84004546,,,50.25289437,,534.5549276,
,51290,-354,238.5,-299.25,521.2953218,,-6.170678229,,,31.56935548,,533.0846614,
,51325,-356.25,236.25,-304.5,524.8317588,,-2.634241243,,,81.30751089,,536.4830678,
,51360,-344.25,226.5,-317.25,520.0556461,,-7.410353939,,,0.896536462,,526.5191439,
,51395,-344.25,229.5,-328.5,528.2902256,,0.824225634,,,27.59571242,,532.7191621,
,51430,-342,229.5,-333.75,530.1163198,,2.650319783,,,31.03739544,,533.0371216,
,51465,-336,220.5,-340.5,526.7413977,,-0.724602348,,,0.019347221,,527.3269057,
,51500,-335.25,224.25,-348.75,533.2046394,,5.738639421,,,21.6159795,,532.1152988,
,51535,-328.5,213,-360.75,532.3737526,,4.90775264,,,0.507844077,,528.1786318,
,51570,-324.75,218.25,-363,533.7271072,,6.261107237,,,0.098571243,,527.7799606,
,51605,-322.5,216.75,-378,542.0985266,,14.63252656,,,37.75167904,,533.6102395,
,51640,-318,213.75,-384.75,542.9968923,,15.53089226,,,25.21545721,,532.4874995,
,51675,-305.25,218.25,-395.25,545.0075114,,17.54151142,,,3.036937769,,529.2086812,
,51710,-303,216.75,-403.5,549.1828589,,21.71685889,,,19.79587455,,531.9152555,
,51745,-299.25,207.75,-405.75,545.2922955,,17.82629547,,,0.127387291,,527.1090864,
,51780,-296.25,219.75,-412.5,553.3627879,,25.89678787,,,31.19060537,,533.050855,
,51815,-288,211.5,-417.75,549.7193034,,22.25330337,,,0.420036352,,526.8178979,
,51850,-282,219,-426.75,556.4176152,,28.9516152,,,10.08221887,,530.641251,
,51885,-275.25,223.5,-439.5,564.6902359,,37.22423588,,,69.66190346,,535.8123707,
,51920,-245.25,227.25,-459.75,568.4718001,,41.00580009,,,4.583629405,,529.6069412,
,51956,-233.25,229.5,-471.75,574.1287965,,46.66279653,,,15.06876448,,531.3478507,
,51991,-213,242.25,-480.75,578.9426785,,51.47667851,,,7.016126354,,530.1147972,
,52026,-195,249,-498,589.940675,,62.47467498,,,74.77116103,,536.1130319,
,52061,-188.25,243,-505.5,591.6226099,,64.15660986,,,74.32532716,,536.0872138,
,52096,-173.25,236.25,-508.5,586.8576275,,59.39162754,,,0.007716216,,527.553842,
,52131,-172.5,228.75,-515.25,589.5467539,,62.08075387,,,7.66453187,,530.2344891,
,52166,-165,234.75,-518.25,592.3813172,,64.91531723,,,14.01606436,,531.2098035,
,52201,-160.5,233.25,-526.5,597.8026953,,70.33669529,,,68.71408295,,535.7553958,
,52236,-159,235.5,-522,594.3275612,,66.8615612,,,18.5859771,,531.7771457,
,52271,-151.5,223.5,-525,590.3638708,,62.89787085,,,1.643702288,,526.1839305,
,52306,-145.5,219,-534.75,595.8932895,,68.42728952,,,10.43667212,,530.6965839,
,52341,-131.25,216,-538.5,594.8653734,,67.39937342,,,0.796600904,,526.573475,
,52376,-122.25,223.5,-545.25,601.8262831,,74.36028308,,,18.5827083,,531.7767666,
,52411,-102.75,222,-552.75,604.4618474,,76.99584743,,,10.46565187,,530.701066,
,52446,-80.25,228,-555.75,606.0380557,,78.57205574,,,0.252346539,,527.9683411,
,52481,-66,236.25,-562.5,613.6581398,,86.19213977,,,36.18008018,,533.480988,
,52516,-50.25,234.75,-563.25,612.2770513,,84.81105126,,,3.719062819,,529.3944872,
,52551,-33,244.5,-566.25,617.6635917,,90.19759169,,,23.8934961,,532.3540974,
,52586,-30,242.25,-567,617.3119653,,89.8459653,,,16.83933055,,531.5695753,
,52621,-18,243,-564.75,615.0736236,,87.60762364,,,0.016864645,,527.3361361,
,52657,-6,239.25,-570,618.2043048,,90.73830482,,,3.075395238,,529.2196805,
,52692,-2.25,246,-571.5,622.2003797,,94.7343797,,,30.41475414,,532.9809573,
,52727,15,237,-571.5,618.8749874,,91.40898738,,,0.021453284,,527.3195306,
,52762,18,242.25,-573,622.364895,,94.89889498,,,10.47250146,,530.7021244,
